shipment_id,transport_mode,recorded_date,recorded_time,temperature_celsius,humidity_percentage,vibration_level,spoilage_status,cargo_type,origin_location,destination_location,exposure_duration_hours,spoilage_risk_percent,remaining_shelf_life_days,pressure_kpa,door_open_count,salinity_ppt,thermal_leakage_score
SEA0887,Sea Freight,2024-01-18,05:20,1.3,70.1,1.8,Fresh,Meat,Cochin Port,Felixstowe Port,591.4,20.5,5.2,0.0,0,33.1,0.0
SEA0506,Sea Freight,2025-02-22,01:15,4.4,73.4,1.7,Fresh,Meat,Kandla Port,Dubai Port,623.1,20.1,5.3,0.0,0,29.3,0.0
SEA0043,Sea Freight,2026-11-04,01:15,3.2,92.9,0.5,At Risk,Dairy,Cochin Port,Rotterdam Port,665.6,29.1,6.2,0.0,0,32.7,0.0
SEA0955,Sea Freight,2024-02-11,03:20,3.4,72.5,0.9,At Risk,Meat,Kolkata Port,Hamburg Port,682.6,25.2,4.7,0.0,0,33.7,0.0
SEA0245,Sea Freight,2024-08-13,23:00,14.3,65.8,1.4,At Risk,Vegetables,Chennai Port,Shanghai Port,660.3,30.5,8.0,0.0,0,33.5,0.0
SEA0527,Sea Freight,2025-07-26,06:30,5.5,86.5,1.4,Fresh,Flowers,Mundra Port,Jebel Ali Port,548.8,24.1,4.2,0.0,0,35.1,0.0
SEA0373,Sea Freight,2025-07-22,04:10,1.2,84.7,4.5,Fresh,Meat,Kolkata Port,Hamburg Port,502.9,23.2,4.9,0.0,0,33.3,0.0
SEA0801,Sea Freight,2024-10-01,06:10,6.9,99.0,1.7,At Risk,Dairy,Vizag Port,Colombo Port,471.1,26.1,5.9,0.0,0,33.4,0.0
SEA0025,Sea Freight,2024-03-26,20:35,18.2,92.4,2.0,Fresh,Fruits,Chennai Port,Colombo Port,388.6,19.8,10.4,0.0,0,33.1,0.0
SEA0651,Sea Freight,2024-03-04,05:00,4.3,92.5,0.7,At Risk,Dairy,Kandla Port,Colombo Port,608.8,25.0,6.0,0.0,0,30.0,0.0
SEA0150,Sea Freight,2025-03-29,20:10,7.9,81.2,1.8,Fresh,Pharmaceuticals,Kandla Port,Hamburg Port,422.2,14.0,26.9,0.0,0,33.3,0.0
SEA0397,Sea Freight,2024-07-12,17:30,12.7,74.0,2.1,Fresh,Fruits,Vizag Port,Hamburg Port,427.7,20.5,10.8,0.0,0,36.3,0.0
SEA0077,Sea Freight,2025-02-14,19:25,6.6,92.3,2.9,Fresh,Vegetables,Kandla Port,Singapore Port,378.2,20.3,8.7,0.0,0,34.7,0.0
SEA0390,Sea Freight,2024-03-08,05:10,3.3,77.4,1.2,Fresh,Seafood,Kandla Port,Shanghai Port,578.0,21.2,3.5,0.0,0,28.6,0.0
SEA0705,Sea Freight,2026-02-08,08:40,4.8,74.6,1.4,Fresh,Flowers,Mundra Port,Los Angeles Port,392.8,11.1,3.9,0.0,0,25.6,0.0
SEA0630,Sea Freight,2024-03-30,21:30,9.1,90.0,2.7,Spoiled,Seafood,Cochin Port,Felixstowe Port,658.2,86.2,1.4,0.0,0,30.8,0.0
SEA0730,Sea Freight,2026-10-04,07:35,8.9,87.8,1.3,Fresh,Flowers,Cochin Port,Colombo Port,411.4,16.3,4.2,0.0,0,31.1,0.0
SEA0728,Sea Freight,2024-07-07,19:00,4.0,90.4,0.8,Fresh,Dairy,Chennai Port,Dubai Port,373.1,17.0,6.2,0.0,0,31.7,0.0
SEA0689,Sea Freight,2025-04-19,05:15,8.9,99.0,2.0,Fresh,Pharmaceuticals,Mumbai Port,Shanghai Port,437.0,17.7,26.9,0.0,0,37.8,0.0
SEA0937,Sea Freight,2024-08-08,15:25,6.4,86.6,1.9,Fresh,Pharmaceuticals,Vizag Port,Dubai Port,420.4,7.8,28.6,0.0,0,29.5,0.0
SEA0182,Sea Freight,2024-04-29,02:35,5.4,99.0,1.8,At Risk,Flowers,Vizag Port,Felixstowe Port,706.7,32.9,4.2,0.0,0,29.6,0.0
SEA0346,Sea Freight,2025-10-22,07:55,-0.0,91.0,1.3,Fresh,Seafood,Mundra Port,Singapore Port,382.8,14.4,3.9,0.0,0,33.1,0.0
SEA0958,Sea Freight,2025-05-03,15:15,-0.0,83.6,2.1,Fresh,Meat,Cochin Port,Hamburg Port,644.3,19.6,5.5,0.0,0,29.1,0.0
SEA0040,Sea Freight,2024-08-10,21:45,3.9,94.9,0.8,Fresh,Dairy,Kolkata Port,Dubai Port,366.7,19.4,5.8,0.0,0,31.3,0.0
SEA0224,Sea Freight,2024-06-13,04:15,6.2,99.0,2.2,Fresh,Vegetables,Chennai Port,Shanghai Port,566.8,22.8,8.5,0.0,0,30.7,0.0
SEA0060,Sea Freight,2024-02-15,00:35,4.4,98.2,1.6,Fresh,Dairy,Mumbai Port,Felixstowe Port,443.0,21.8,6.1,0.0,0,33.7,0.0
SEA0002,Sea Freight,2024-07-26,21:55,2.7,87.6,2.8,Fresh,Flowers,Cochin Port,Felixstowe Port,542.3,23.5,3.9,0.0,0,31.1,0.0
SEA0339,Sea Freight,2025-09-02,23:55,0.5,92.8,1.2,Fresh,Meat,Chennai Port,Hamburg Port,402.5,22.5,5.0,0.0,0,36.1,0.0
SEA0437,Sea Freight,2024-03-27,06:50,8.5,98.4,1.3,Spoiled,Meat,Kandla Port,Jebel Ali Port,642.9,79.2,2.6,0.0,0,40.0,0.0
SEA0520,Sea Freight,2026-09-08,11:20,12.1,92.5,1.6,Fresh,Fruits,Mundra Port,Felixstowe Port,373.5,20.4,10.8,0.0,0,34.6,0.0
SEA0686,Sea Freight,2024-03-31,15:40,8.3,87.8,2.3,Fresh,Pharmaceuticals,Cochin Port,Jebel Ali Port,368.5,11.9,28.0,0.0,0,28.9,0.0
SEA0321,Sea Freight,2026-08-26,21:55,1.7,90.1,1.8,Fresh,Meat,Kandla Port,Singapore Port,395.6,17.0,5.4,0.0,0,35.7,0.0
SEA0989,Sea Freight,2026-05-24,00:15,4.3,90.4,1.7,At Risk,Dairy,Chennai Port,Colombo Port,672.1,26.4,5.7,0.0,0,32.7,0.0
SEA0872,Sea Freight,2024-06-17,23:45,10.2,99.0,0.9,Spoiled,Flowers,Cochin Port,Colombo Port,509.9,90.1,2.2,0.0,0,32.8,0.0
SEA0884,Sea Freight,2024-03-12,05:40,7.2,88.3,1.7,Fresh,Meat,Mumbai Port,Los Angeles Port,442.2,21.6,5.2,0.0,0,36.9,0.0
SEA0822,Sea Freight,2026-01-02,07:00,3.8,84.7,2.2,At Risk,Flowers,Kandla Port,Colombo Port,611.8,27.8,4.3,0.0,0,33.8,0.0
SEA0790,Sea Freight,2025-12-13,19:00,13.1,98.8,3.4,Spoiled,Flowers,Kandla Port,Jebel Ali Port,574.6,86.8,2.1,0.0,0,29.6,0.0
SEA0745,Sea Freight,2025-10-10,05:30,4.7,93.3,0.6,Fresh,Pharmaceuticals,Kolkata Port,Rotterdam Port,549.9,18.5,26.4,0.0,0,29.2,0.0
SEA0092,Sea Freight,2025-02-13,19:55,9.8,74.7,1.9,Fresh,Vegetables,Kolkata Port,Jebel Ali Port,641.8,23.4,8.5,0.0,0,35.8,0.0
SEA0486,Sea Freight,2024-12-26,10:55,3.7,86.5,0.7,Fresh,Pharmaceuticals,Vizag Port,Shanghai Port,409.1,11.6,28.0,0.0,0,38.1,0.0
SEA0475,Sea Freight,2024-02-15,13:35,2.5,91.6,2.0,Fresh,Flowers,Mumbai Port,Shanghai Port,563.2,22.9,4.3,0.0,0,31.0,0.0
SEA0997,Sea Freight,2024-12-08,10:00,1.8,93.8,2.1,At Risk,Flowers,Cochin Port,Shanghai Port,572.4,27.6,4.3,0.0,0,39.1,0.0
SEA0319,Sea Freight,2025-05-07,01:35,5.9,79.6,2.4,Fresh,Pharmaceuticals,Mumbai Port,Colombo Port,527.1,14.5,27.7,0.0,0,28.1,0.0
SEA0970,Sea Freight,2025-08-06,08:50,4.8,91.4,1.3,Fresh,Pharmaceuticals,Mundra Port,Dubai Port,589.7,11.8,27.7,0.0,0,29.4,0.0
SEA0731,Sea Freight,2026-05-20,21:30,1.0,82.3,1.2,Fresh,Seafood,Chennai Port,Colombo Port,506.6,20.4,3.5,0.0,0,31.7,0.0
SEA0480,Sea Freight,2024-08-30,14:15,2.6,93.9,2.5,At Risk,Flowers,Vizag Port,Dubai Port,444.2,26.0,4.0,0.0,0,34.5,0.0
SEA0107,Sea Freight,2025-04-21,02:05,7.6,85.3,0.5,Fresh,Vegetables,Kandla Port,Hamburg Port,377.2,20.1,8.9,0.0,0,34.0,0.0
SEA0843,Sea Freight,2024-07-10,15:00,4.4,87.8,1.2,Fresh,Vegetables,Chennai Port,Singapore Port,393.9,9.3,9.2,0.0,0,35.6,0.0
SEA0434,Sea Freight,2024-04-26,14:15,14.9,94.2,2.9,Fresh,Vegetables,Cochin Port,Los Angeles Port,398.1,21.4,8.3,0.0,0,27.4,0.0
SEA0962,Sea Freight,2024-06-03,16:30,7.2,90.0,1.4,At Risk,Flowers,Mumbai Port,Felixstowe Port,711.3,28.0,3.3,0.0,0,33.4,0.0
SEA0985,Sea Freight,2026-07-29,03:40,1.2,85.2,1.6,Fresh,Meat,Chennai Port,Rotterdam Port,491.4,19.9,5.7,0.0,0,33.3,0.0
SEA0179,Sea Freight,2025-06-01,07:15,5.5,69.5,2.2,Fresh,Flowers,Mumbai Port,Hamburg Port,493.6,14.3,4.3,0.0,0,33.8,0.0
SEA0309,Sea Freight,2024-12-19,23:30,2.0,88.1,1.4,At Risk,Meat,Chennai Port,Colombo Port,654.5,30.3,4.9,0.0,0,35.6,0.0
SEA0318,Sea Freight,2026-06-13,04:40,8.7,77.8,1.5,Fresh,Pharmaceuticals,Mumbai Port,Singapore Port,593.7,16.8,27.2,0.0,0,34.3,0.0
SEA0627,Sea Freight,2024-04-16,13:35,4.9,80.4,2.5,Fresh,Dairy,Kolkata Port,Colombo Port,622.3,22.4,5.9,0.0,0,33.7,0.0
SEA0311,Sea Freight,2025-12-06,03:25,4.5,84.9,2.0,Fresh,Pharmaceuticals,Kandla Port,Colombo Port,656.3,17.1,26.8,0.0,0,33.5,0.0
SEA0086,Sea Freight,2024-01-02,04:15,7.6,99.0,1.8,At Risk,Pharmaceuticals,Kolkata Port,Hamburg Port,700.2,25.4,25.9,0.0,0,29.9,0.0
SEA0665,Sea Freight,2025-01-01,11:00,8.5,73.7,0.8,Fresh,Fruits,Vizag Port,Colombo Port,716.1,22.8,10.7,0.0,0,31.1,0.0
SEA0956,Sea Freight,2025-02-25,21:20,6.8,94.5,0.9,Fresh,Vegetables,Kolkata Port,Dubai Port,518.0,23.8,8.4,0.0,0,40.0,0.0
SEA0952,Sea Freight,2026-12-04,05:40,4.3,91.9,1.5,Spoiled,Dairy,Vizag Port,Colombo Port,715.5,94.8,3.0,0.0,0,38.3,0.0
SEA0563,Sea Freight,2025-01-19,03:55,1.4,83.4,2.3,Fresh,Meat,Cochin Port,Colombo Port,409.6,12.0,5.4,0.0,0,34.7,0.0
SEA0817,Sea Freight,2025-05-22,22:00,10.6,98.7,0.9,Fresh,Fruits,Chennai Port,Dubai Port,449.5,19.2,10.6,0.0,0,31.5,0.0
SEA0784,Sea Freight,2025-06-03,05:55,5.3,99.0,2.8,Fresh,Pharmaceuticals,Mumbai Port,Rotterdam Port,632.0,13.7,27.6,0.0,0,27.9,0.0
SEA0057,Sea Freight,2024-02-15,11:35,1.4,99.0,1.6,Fresh,Seafood,Vizag Port,Shanghai Port,494.9,22.5,3.8,0.0,0,32.1,0.0
SEA0456,Sea Freight,2026-02-25,10:00,2.5,89.1,5.1,Fresh,Seafood,Kandla Port,Singapore Port,472.3,17.8,3.4,0.0,0,30.6,0.0
SEA0478,Sea Freight,2024-04-12,10:35,3.8,88.9,1.5,Fresh,Seafood,Mumbai Port,Singapore Port,446.7,23.0,3.5,0.0,0,37.6,0.0
SEA0883,Sea Freight,2024-07-09,00:30,19.0,82.6,7.1,Fresh,Fruits,Kolkata Port,Felixstowe Port,462.3,22.4,10.4,0.0,0,36.1,0.0
SEA0386,Sea Freight,2025-09-13,01:35,7.3,86.9,2.6,At Risk,Flowers,Cochin Port,Shanghai Port,538.0,30.2,3.8,0.0,0,32.8,0.0
SEA0163,Sea Freight,2026-03-07,15:55,1.1,88.4,2.0,Fresh,Seafood,Vizag Port,Colombo Port,584.6,19.2,4.0,0.0,0,27.1,0.0
SEA0325,Sea Freight,2026-06-20,20:55,5.9,91.0,2.3,Fresh,Dairy,Cochin Port,Rotterdam Port,470.4,23.9,6.0,0.0,0,34.5,0.0
SEA0410,Sea Freight,2024-09-26,16:15,4.0,74.2,7.0,Fresh,Pharmaceuticals,Vizag Port,Rotterdam Port,404.5,11.3,28.0,0.0,0,32.5,0.0
SEA0463,Sea Freight,2026-04-07,14:05,9.2,89.8,1.3,At Risk,Seafood,Vizag Port,Jebel Ali Port,573.5,27.7,3.6,0.0,0,29.9,0.0
SEA0544,Sea Freight,2025-01-18,14:55,10.0,90.1,2.1,Fresh,Fruits,Vizag Port,Singapore Port,419.7,20.2,9.7,0.0,0,29.6,0.0
SEA0131,Sea Freight,2024-05-15,08:45,7.4,89.3,6.9,At Risk,Pharmaceuticals,Kolkata Port,Dubai Port,710.9,27.0,24.8,0.0,0,35.2,0.0
SEA0510,Sea Freight,2025-04-27,16:50,1.4,94.8,1.5,Fresh,Meat,Mumbai Port,Shanghai Port,517.5,21.8,5.4,0.0,0,36.7,0.0
SEA0229,Sea Freight,2024-01-18,08:10,8.6,92.0,1.5,Fresh,Fruits,Cochin Port,Los Angeles Port,361.2,17.3,10.7,0.0,0,34.3,0.0
SEA0074,Sea Freight,2025-08-06,22:50,7.3,82.2,1.6,Fresh,Pharmaceuticals,Cochin Port,Los Angeles Port,689.1,19.2,26.4,0.0,0,40.0,0.0
SEA0836,Sea Freight,2025-07-23,01:25,16.2,82.8,1.8,At Risk,Fruits,Chennai Port,Los Angeles Port,658.9,30.8,9.6,0.0,0,33.2,0.0
SEA0681,Sea Freight,2024-08-04,15:25,8.7,97.9,1.4,At Risk,Vegetables,Mundra Port,Hamburg Port,676.2,30.1,7.6,0.0,0,27.6,0.0
SEA0334,Sea Freight,2024-11-05,22:20,4.8,80.6,2.6,At Risk,Dairy,Mundra Port,Rotterdam Port,464.9,27.4,5.9,0.0,0,40.0,0.0
SEA0986,Sea Freight,2026-06-21,19:00,7.0,93.9,1.2,Fresh,Pharmaceuticals,Mumbai Port,Colombo Port,615.8,18.2,26.3,0.0,0,33.2,0.0
SEA0004,Sea Freight,2024-12-16,05:15,3.5,98.4,1.0,Fresh,Vegetables,Cochin Port,Felixstowe Port,639.1,22.3,8.9,0.0,0,31.6,0.0
SEA0637,Sea Freight,2024-08-27,16:55,12.6,87.9,1.9,Fresh,Fruits,Chennai Port,Jebel Ali Port,429.8,22.3,9.9,0.0,0,34.0,0.0
SEA0561,Sea Freight,2024-08-30,00:45,4.4,99.0,1.3,Fresh,Pharmaceuticals,Cochin Port,Hamburg Port,565.6,16.3,26.9,0.0,0,37.5,0.0
SEA0943,Sea Freight,2024-09-13,08:30,9.9,93.7,2.2,Fresh,Fruits,Kolkata Port,Felixstowe Port,453.6,21.8,10.0,0.0,0,38.1,0.0
SEA0183,Sea Freight,2026-08-07,19:35,4.9,98.8,2.1,Fresh,Flowers,Chennai Port,Los Angeles Port,506.7,20.0,4.2,0.0,0,29.9,0.0
SEA0840,Sea Freight,2025-06-16,12:05,3.7,93.2,1.4,Fresh,Dairy,Kandla Port,Jebel Ali Port,621.2,23.3,6.2,0.0,0,26.5,0.0
SEA0525,Sea Freight,2024-03-15,17:40,11.6,82.6,1.0,At Risk,Fruits,Kandla Port,Los Angeles Port,469.4,26.4,10.1,0.0,0,32.6,0.0
SEA0196,Sea Freight,2024-07-02,22:20,2.5,96.2,1.3,At Risk,Seafood,Cochin Port,Shanghai Port,513.7,27.9,3.2,0.0,0,34.2,0.0
SEA0257,Sea Freight,2026-02-22,23:35,19.0,96.6,0.8,At Risk,Fruits,Vizag Port,Hamburg Port,623.1,31.2,9.5,0.0,0,28.1,0.0
SEA0333,Sea Freight,2025-05-20,11:25,-0.5,90.1,2.8,Fresh,Meat,Vizag Port,Colombo Port,636.9,23.5,5.6,0.0,0,28.7,0.0
SEA0414,Sea Freight,2026-01-15,00:40,7.0,81.0,5.0,Fresh,Pharmaceuticals,Mundra Port,Colombo Port,469.5,15.4,26.9,0.0,0,30.7,0.0
SEA0485,Sea Freight,2024-05-21,20:50,1.8,86.3,6.3,Fresh,Dairy,Kandla Port,Felixstowe Port,603.7,18.6,6.4,0.0,0,30.1,0.0
SEA0856,Sea Freight,2025-02-20,05:40,10.6,78.2,1.6,At Risk,Meat,Kolkata Port,Jebel Ali Port,560.7,26.1,5.0,0.0,0,28.1,0.0
SEA0998,Sea Freight,2024-03-12,05:40,45.0,88.3,1.7,Fresh,Meat,Mumbai Port,Los Angeles Port,442.2,21.6,5.2,0.0,0,36.9,0.0
SEA0484,Sea Freight,2025-04-15,13:30,14.5,99.0,2.5,Fresh,Fruits,Cochin Port,Dubai Port,389.2,21.3,10.5,0.0,0,29.3,0.0
SEA0349,Sea Freight,2026-09-02,08:00,12.9,95.8,1.6,Spoiled,Flowers,Mumbai Port,Singapore Port,675.2,94.7,2.3,0.0,0,37.9,0.0
SEA0172,Sea Freight,2025-07-02,21:20,4.9,86.5,1.9,Fresh,Seafood,Kandla Port,Rotterdam Port,546.6,21.8,3.7,0.0,0,32.8,0.0
